1755,green,rainbow,magmatic,yellow,medal,cry,blackframedglasses,none,flagon,stick
1756,red,none,skate,brown,goldchain,excited,bandaid,cowboyhat,book,fishingrod
1757,blue,cloak,snowflake,pink,heartchain,excited,blackframedglasses,lotusleaf,apple,broom
1758,red,parachute,surfboard,yellow,heartchain,pitiful,sunglasses,militarycap,bucket,Fan
1759,green,ribbon,hotwheels,pink,elfclothes,excited,pearl,chefhat,flagon,crutch
1760,grey,none,birthdaycake,brown,heartchain,stupefied,sunglasses,cowboyhat,handkerchief,Fan
1761,green,cloak,surfboard,yellow,beasttooth,ordinary,none,magichat,flagon,Fan
1762,red,none,flyingcarpet,brown,tie,stupefied,pearl,nursecap,shield,stick
1763,strokes,butterfly,aerocraft,brown,beasttooth,cry,cyberglasses,kongminghat,briefcase,Fan
1764,grey,butterfly,opencirrus,yellow,satchel,pitiful,monocleglasses,bamboohat,handkerchief,spatula
1765,ocean,ribbon,surfboard,yellow,heartchain,cry,monocleglasses,tophat,magicbook,lightsaber
1766,red,ribbon,birthdaycake,brown,crystal,greedy,sunglasses,militarycap,flagon,fishingrod
1767,blue,parachute,aerocraft,pink,brooch,excited,none,bamboohat,book,sword
1768,red,ribbon,flyingcarpet,yellow,medal,ordinary,blackframedglasses,tophat,cake,pike
1769,strokes,rainbow,aerocraft,pink,crystal,excited,pearl,strawhat,cake,magicwand
1770,strokes,parachute,surfboard,pink,elfclothes,stupefied,sunglasses,cowboyhat,magicbook,elfwand
1771,green,ribbon,surfboard,yellow,goldchain,ordinary,none,baseballcap,book,sword
1772,strokes,rainbow,leaf,brown,heartchain,pitiful,cyberglasses,lotusleaf,shield,spatula
1773,lightgrey,none,leaf,yellow,heartchain,excited,cyberglasses,lotusleaf,magicbook,crutch
1774,jungle,cloak,ufo,yellow,apron,ordinary,goggles,fairy,briefcase,crutch
1775,strokes,devilwing,opencirrus,water,goldchain,excited-water,sunglasses,fairy,magicbook,spatula
1776,blue,angelwing,magmatic,brown,beasttooth,excited,bandaid,none,cake,broom
1777,desert,parachute,ski,soul,heartchain,greedy-soul,monocleglasses,curse,handkerchief,none
1778,red,ribbon,birthdaycake,brown,elfclothes,ordinary,goggles,birthdayhat,book,goldencudgel
1779,strokes,none,flyingcarpet,soul,elfclothes,excited-soul,sunglasses,none,bucket,goldencudgel
1780,blue,none,skate,brown,none,cry,goggles,lotusleaf,balloon,spatula
1781,green,parachute,ufo,yellow,chestplate,pitiful,goggles,fairy,shield,elfwand
1782,strokes,rainbow,ufo,fire,brooch,cry-fire,none,lotusleaf,shield,elfwand
1783,ocean,butterfly,aerocraft,brown,none,stupefied,monocleglasses,magichat,book,none
1784,blue,rainbow,flyingcarpet,pink,crystal,stupefied,none,tophat,magicbook,spatula
1785,green,angelwing,skate,brown,brooch,greedy,none,strawhat,briefcase,barbecuefork
1786,green,none,leaf,yellow,heartchain,stupefied,heart,baseballcap,handkerchief,elfwand
1787,rainforest,rainbow,none,brown,crystal,cry,planteyeglasses,curse,magicbook,barbecuefork
1788,grey,angelwing,surfboard,brown,beasttooth,greedy,cyberglasses,fairy,apple,magicwand
1789,rainforest,rainbow,surfboard,brown,tie,ordinary,monocleglasses,dragonfly,briefcase,barbecuefork
1790,blue,devilwing,snowflake,water,beasttooth,greedy-water,monocleglasses,nursecap,book,goldencudgel
1791,lightgrey,rainbow,none,yellow,crystal,pitiful,sunglasses,militarycap,balloon,spatula
1792,blue,rainbow,ufo,yellow,elfclothes,greedy,blackframedglasses,curse,bucket,magicwand
1793,red,ribbon,hotwheels,pink,goldchain,cry,blackframedglasses,dragonfly,balloon,sword
1794,jungle,angelwing,leaf,pink,medal,greedy,heart,bamboohat,handkerchief,spatula
1795,grey,ribbon,ufo,yellow,goldchain,cry,heart,cowboyhat,apple,lightsaber
1796,lightgrey,none,birthdaycake,water,brooch,excited-water,cyberglasses,magichat,shield,lightsaber
1797,strokes,rainbow,ufo,brown,tie,cry,bandaid,none,handkerchief,none
1798,strokes,devilwing,leaf,brown,apron,stupefied,blackframedglasses,nursecap,magicbook,fishingrod
1799,jungle,ribbon,flyingcarpet,pink,brooch,stupefied,planteyeglasses,bamboohat,flagon,barbecuefork
1800,green,devilwing,aerocraft,pink,brooch,ordinary,heart,bamboohat,shield,Fan
1801,ocean,parachute,surfboard,yellow,elfclothes,excited,heart,kongminghat,flagon,pike
1802,blue,rainbow,aerocraft,yellow,medal,stupefied,bandaid,cowboyhat,book,Fan
1803,desert,cloak,ufo,water,elfclothes,pitiful-water,goggles,star,none,pike
1804,strokes,devilwing,birthdaycake,yellow,chestplate,cry,none,none,magicbook,sword
1805,blue,ribbon,ufo,pink,beasttooth,greedy,pearl,magichat,book,elfwand
1806,starrysky,cloak,surfboard,brown,chestplate,ordinary,sunglasses,militarycap,bucket,lightsaber
1807,strokes,butterfly,ski,brown,none,ordinary,sunglasses,chefhat,magicbook,elfwand
1808,jungle,none,hotwheels,soul,brooch,ordinary-soul,sunglasses,star,book,fishingrod
1809,red,parachute,ufo,fire,brooch,excited-fire,planteyeglasses,militarycap,flagon,stick
1810,green,rainbow,birthdaycake,pink,none,stupefied,pearl,birthdayhat,none,Fan
1811,green,butterfly,none,pink,goldchain,ordinary,bandaid,lotusleaf,handkerchief,sword
1812,strokes,ribbon,surfboard,brown,beasttooth,stupefied,bandaid,strawhat,apple,stick
1813,lightgrey,angelwing,magmatic,brown,beasttooth,pitiful,monocleglasses,chefhat,book,barbecuefork
1814,green,butterfly,ski,brown,crystal,stupefied,goggles,birthdayhat,balloon,goldencudgel
1815,red,angelwing,leaf,yellow,apron,pitiful,cyberglasses,curse,shield,bread
1816,lightgrey,ribbon,birthdaycake,pink,tie,pitiful,blackframedglasses,militarycap,bucket,needle
1817,strokes,angelwing,flyingcarpet,water,crystal,ordinary-water,goggles,star,cake,none
1818,red,angelwing,flyingcarpet,yellow,brooch,excited,bandaid,nursecap,shield,sword
1819,strokes,parachute,ski,pink,elfclothes,ordinary,monocleglasses,fairy,none,elfwand
1820,red,rainbow,ufo,pink,chestplate,greedy,pearl,dragonfly,shield,crutch
1821,strokes,ribbon,aerocraft,yellow,medal,greedy,heart,birthdayhat,balloon,none
1822,grey,none,snowflake,water,medal,cry-water,heart,dragonfly,flagon,elfwand
1823,grey,cloak,aerocraft,water,apron,excited-water,planteyeglasses,star,balloon,pike
1824,desert,angelwing,magmatic,pink,beasttooth,cry,monocleglasses,birthdayhat,shield,lightsaber
1825,rainforest,devilwing,birthdaycake,yellow,none,pitiful,goggles,tophat,briefcase,fishingrod
1826,strokes,parachute,birthdaycake,pink,tie,cry,sunglasses,militarycap,briefcase,none
1827,lightgrey,angelwing,birthdaycake,yellow,goldchain,excited,blackframedglasses,lotusleaf,handkerchief,needle
1828,red,rainbow,flyingcarpet,soul,none,cry-soul,pearl,birthdayhat,bucket,stick
1829,strokes,butterfly,opencirrus,pink,chestplate,excited,heart,chefhat,briefcase,none
1830,grey,parachute,magmatic,yellow,heartchain,greedy,monocleglasses,none,flagon,spatula
1831,blue,parachute,birthdaycake,pink,beasttooth,cry,sunglasses,cowboyhat,briefcase,Fan
1832,desert,rainbow,birthdaycake,pink,satchel,excited,bandaid,nursecap,apple,fishingrod
1833,lightgrey,ribbon,flyingcarpet,yellow,heartchain,cry,bandaid,kongminghat,briefcase,crutch
1834,blue,ribbon,birthdaycake,pink,brooch,pitiful,blackframedglasses,nursecap,flagon,elfwand
1835,red,rainbow,none,fire,brooch,greedy-fire,bandaid,nursecap,balloon,goldencudgel
1836,strokes,devilwing,hotwheels,brown,apron,ordinary,planteyeglasses,birthdayhat,balloon,fishingrod
1837,green,butterfly,leaf,brown,heartchain,greedy,monocleglasses,magichat,none,none
1838,grey,parachute,ski,pink,satchel,excited,pearl,birthdayhat,shield,bread
1839,rainforest,angelwing,aerocraft,pink,satchel,greedy,none,magichat,none,fishingrod
1840,blue,angelwing,leaf,pink,brooch,ordinary,pearl,tophat,bucket,bread
1841,grey,butterfly,ufo,pink,none,cry,heart,curse,shield,lightsaber
1842,blue,ribbon,snowflake,brown,goldchain,stupefied,pearl,chefhat,apple,none
1843,grey,rainbow,leaf,pink,medal,stupefied,monocleglasses,fairy,none,elfwand
1844,jungle,none,aerocraft,pink,chestplate,excited,blackframedglasses,lotusleaf,magicbook,stick
1845,strokes,rainbow,leaf,pink,chestplate,pitiful,none,fairy,handkerchief,barbecuefork
1846,red,devilwing,none,brown,goldchain,ordinary,heart,lotusleaf,bucket,broom
1847,lightgrey,parachute,none,brown,apron,cry,sunglasses,lotusleaf,bucket,sword
1848,lightgrey,parachute,none,pink,medal,excited,monocleglasses,curse,magicbook,crutch
1849,grey,rainbow,surfboard,brown,brooch,pitiful,monocleglasses,kongminghat,bucket,goldencudgel
1850,blue,rainbow,magmatic,brown,apron,greedy,none,birthdayhat,shield,fishingrod
1851,strokes,parachute,leaf,pink,goldchain,pitiful,cyberglasses,birthdayhat,balloon,pike
1852,jungle,parachute,surfboard,brown,satchel,cry,bandaid,dragonfly,magicbook,goldencudgel
1853,strokes,rainbow,hotwheels,pink,satchel,greedy,cyberglasses,cowboyhat,flagon,magicwand
1854,starrysky,parachute,skate,pink,tie,greedy,bandaid,nursecap,shield,pike
1855,blue,rainbow,opencirrus,fire,crystal,excited-fire,pearl,cowboyhat,magicbook,sword
1856,blue,none,aerocraft,pink,medal,pitiful,heart,tophat,briefcase,magicwand
1857,strokes,devilwing,snowflake,yellow,tie,greedy,cyberglasses,baseballcap,flagon,sword
1858,strokes,rainbow,leaf,brown,none,ordinary,heart,birthdayhat,apple,stick
1859,blue,devilwing,leaf,fire,beasttooth,greedy-fire,goggles,birthdayhat,flagon,none
1860,red,devilwing,ski,pink,elfclothes,excited,bandaid,cowboyhat,balloon,needle
1861,starrysky,butterfly,skate,brown,elfclothes,excited,goggles,lotusleaf,balloon,Fan
1862,strokes,rainbow,magmatic,yellow,apron,ordinary,bandaid,birthdayhat,apple,magicwand
1863,strokes,ribbon,none,pink,heartchain,excited,none,lotusleaf,flagon,needle
1864,strokes,devilwing,skate,fire,beasttooth,stupefied-fire,heart,dragonfly,apple,barbecuefork
1865,ocean,parachute,opencirrus,pink,apron,greedy,sunglasses,star,book,needle
1866,strokes,devilwing,opencirrus,yellow,chestplate,cry,bandaid,birthdayhat,flagon,stick
1867,jungle,rainbow,flyingcarpet,brown,none,cry,bandaid,cowboyhat,apple,needle
1868,green,rainbow,none,fire,chestplate,excited-fire,planteyeglasses,baseballcap,cake,spatula
1869,red,devilwing,birthdaycake,yellow,beasttooth,excited,bandaid,nursecap,flagon,magicwand
1870,grey,cloak,leaf,brown,elfclothes,excited,blackframedglasses,star,shield,broom
1871,red,devilwing,opencirrus,soul,goldchain,stupefied-soul,heart,none,briefcase,none
1872,green,ribbon,skate,yellow,elfclothes,cry,pearl,lotusleaf,flagon,elfwand
1873,ocean,butterfly,leaf,pink,chestplate,greedy,cyberglasses,magichat,shield,none
1874,jungle,butterfly,snowflake,pink,none,ordinary,heart,kongminghat,flagon,spatula
1875,starrysky,butterfly,none,pink,crystal,cry,pearl,chefhat,cake,stick
1876,grey,rainbow,flyingcarpet,pink,elfclothes,greedy,goggles,star,shield,fishingrod
1877,green,rainbow,birthdaycake,yellow,medal,greedy,heart,fairy,apple,crutch
1878,green,angelwing,birthdaycake,yellow,apron,pitiful,cyberglasses,star,balloon,spatula
1879,jungle,cloak,ski,fire,satchel,excited-fire,cyberglasses,tophat,book,needle
1880,desert,angelwing,snowflake,yellow,tie,pitiful,monocleglasses,baseballcap,apple,spatula
1881,green,devilwing,opencirrus,soul,tie,cry-soul,cyberglasses,magichat,balloon,spatula
1882,red,ribbon,skate,yellow,goldchain,cry,pearl,none,handkerchief,pike
1883,strokes,cloak,surfboard,yellow,chestplate,pitiful,cyberglasses,baseballcap,briefcase,lightsaber
1884,lightgrey,none,surfboard,yellow,heartchain,cry,heart,star,flagon,crutch
1885,desert,rainbow,magmatic,pink,satchel,greedy,monocleglasses,nursecap,apple,fishingrod
1886,starrysky,angelwing,aerocraft,brown,heartchain,pitiful,sunglasses,dragonfly,shield,elfwand
1887,strokes,none,ufo,pink,medal,greedy,goggles,baseballcap,handkerchief,none
1888,red,angelwing,flyingcarpet,brown,elfclothes,greedy,heart,kongminghat,book,sword
1889,red,none,leaf,yellow,apron,stupefied,blackframedglasses,dragonfly,handkerchief,needle
1890,strokes,parachute,skate,brown,apron,cry,bandaid,bamboohat,balloon,broom
1891,red,parachute,ufo,brown,beasttooth,excited,none,none,none,needle
1892,red,ribbon,ufo,yellow,heartchain,excited,cyberglasses,tophat,magicbook,pike
1893,lightgrey,ribbon,ufo,fire,brooch,greedy-fire,planteyeglasses,baseballcap,book,none
1894,ocean,parachute,surfboard,brown,medal,ordinary,cyberglasses,bamboohat,flagon,broom
1895,strokes,angelwing,none,soul,none,stupefied-soul,none,star,flagon,pike
1896,green,parachute,birthdaycake,water,medal,cry-water,none,none,shield,fishingrod
1897,green,butterfly,ski,pink,apron,ordinary,monocleglasses,chefhat,cake,broom
1898,lightgrey,rainbow,ski,water,elfclothes,stupefied-water,sunglasses,magichat,magicbook,crutch
1899,starrysky,rainbow,ufo,pink,brooch,pitiful,sunglasses,baseballcap,apple,none
1900,red,cloak,leaf,yellow,heartchain,excited,heart,nursecap,book,magicwand
1901,desert,devilwing,skate,brown,medal,pitiful,pearl,nursecap,bucket,stick
1902,grey,none,surfboard,yellow,heartchain,cry,sunglasses,curse,balloon,magicwand
1903,lightgrey,ribbon,skate,yellow,beasttooth,excited,pearl,none,bucket,none
1904,red,rainbow,surfboard,yellow,satchel,greedy,none,dragonfly,apple,fishingrod
1905,strokes,parachute,none,pink,satchel,cry,sunglasses,baseballcap,shield,none
1906,blue,none,birthdaycake,pink,tie,stupefied,pearl,fairy,none,spatula
1907,lightgrey,angelwing,opencirrus,yellow,satchel,excited,bandaid,birthdayhat,cake,spatula
1908,red,angelwing,opencirrus,pink,satchel,excited,goggles,fairy,flagon,Fan
1909,blue,parachute,birthdaycake,brown,goldchain,stupefied,heart,militarycap,shield,crutch
1910,grey,cloak,surfboard,pink,none,pitiful,bandaid,dragonfly,cake,stick
1911,green,parachute,ufo,brown,brooch,ordinary,cyberglasses,dragonfly,bucket,barbecuefork
1912,blue,ribbon,none,brown,medal,greedy,blackframedglasses,baseballcap,magicbook,magicwand
1913,green,parachute,snowflake,water,none,greedy-water,goggles,magichat,flagon,stick
1914,strokes,angelwing,ufo,brown,none,pitiful,sunglasses,nursecap,shield,bread
1915,ocean,cloak,snowflake,brown,chestplate,ordinary,sunglasses,nursecap,shield,crutch
1916,red,cloak,birthdaycake,brown,elfclothes,ordinary,sunglasses,birthdayhat,flagon,spatula
1917,green,angelwing,opencirrus,brown,goldchain,excited,blackframedglasses,bamboohat,briefcase,crutch
1918,desert,butterfly,surfboard,pink,beasttooth,cry,cyberglasses,curse,magicbook,sword
1919,green,cloak,birthdaycake,pink,medal,cry,goggles,dragonfly,briefcase,elfwand
1920,red,butterfly,opencirrus,yellow,none,excited,monocleglasses,cowboyhat,handkerchief,bread
1921,jungle,ribbon,hotwheels,brown,elfclothes,greedy,blackframedglasses,magichat,bucket,sword
1922,grey,rainbow,ufo,brown,tie,pitiful,blackframedglasses,bamboohat,apple,elfwand
1923,blue,ribbon,flyingcarpet,brown,medal,pitiful,none,strawhat,none,none
1924,blue,none,hotwheels,pink,none,stupefied,pearl,tophat,bucket,crutch
1925,green,ribbon,ufo,fire,crystal,excited-fire,sunglasses,cowboyhat,briefcase,sword
1926,strokes,angelwing,snowflake,fire,satchel,stupefied-fire,sunglasses,baseballcap,cake,needle
1927,desert,butterfly,snowflake,yellow,satchel,greedy,heart,bamboohat,cake,none
1928,green,rainbow,aerocraft,brown,goldchain,pitiful,pearl,magichat,briefcase,sword
1929,green,angelwing,none,pink,medal,stupefied,blackframedglasses,strawhat,magicbook,crutch
1930,green,rainbow,aerocraft,pink,beasttooth,stupefied,bandaid,dragonfly,briefcase,stick
1931,strokes,none,flyingcarpet,pink,elfclothes,excited,sunglasses,none,flagon,bread
1932,ocean,angelwing,surfboard,pink,crystal,pitiful,none,chefhat,magicbook,none
1933,strokes,angelwing,ski,brown,apron,pitiful,sunglasses,lotusleaf,briefcase,none
1934,strokes,butterfly,flyingcarpet,water,apron,pitiful-water,monocleglasses,lotusleaf,balloon,Fan
1935,red,parachute,hotwheels,brown,medal,ordinary,none,chefhat,none,crutch
1936,strokes,ribbon,birthdaycake,yellow,brooch,cry,bandaid,strawhat,balloon,Fan
1937,blue,rainbow,flyingcarpet,yellow,beasttooth,excited,monocleglasses,dragonfly,apple,sword
1938,lightgrey,devilwing,skate,brown,beasttooth,stupefied,goggles,kongminghat,balloon,goldencudgel
1939,red,parachute,skate,yellow,elfclothes,greedy,heart,kongminghat,cake,bread
1940,green,ribbon,aerocraft,water,brooch,stupefied-water,monocleglasses,magichat,shield,sword
1941,blue,parachute,opencirrus,brown,brooch,stupefied,cyberglasses,tophat,book,needle
1942,lightgrey,ribbon,surfboard,pink,medal,pitiful,monocleglasses,star,balloon,elfwand
1943,strokes,devilwing,skate,brown,medal,ordinary,heart,star,apple,spatula
1944,blue,parachute,none,brown,satchel,cry,cyberglasses,dragonfly,briefcase,pike
1945,strokes,butterfly,opencirrus,brown,tie,cry,pearl,curse,bucket,pike
1946,grey,ribbon,flyingcarpet,pink,satchel,pitiful,blackframedglasses,strawhat,none,needle
1947,lightgrey,none,leaf,pink,goldchain,stupefied,bandaid,lotusleaf,bucket,spatula
1948,desert,devilwing,ufo,brown,heartchain,ordinary,goggles,baseballcap,cake,Fan
1949,grey,devilwing,none,pink,tie,excited,heart,lotusleaf,briefcase,fishingrod
1950,blue,parachute,birthdaycake,yellow,elfclothes,stupefied,pearl,none,bucket,elfwand
1951,grey,angelwing,flyingcarpet,pink,crystal,cry,blackframedglasses,fairy,balloon,broom
1952,jungle,angelwing,ski,pink,elfclothes,stupefied,pearl,nursecap,handkerchief,sword
1953,green,parachute,aerocraft,water,tie,greedy-water,goggles,curse,flagon,none
1954,strokes,angelwing,skate,brown,brooch,greedy,monocleglasses,dragonfly,magicbook,broom
1955,green,rainbow,aerocraft,pink,medal,excited,bandaid,star,flagon,lightsaber
1956,starrysky,angelwing,flyingcarpet,pink,apron,excited,sunglasses,baseballcap,flagon,none
1957,lightgrey,none,snowflake,brown,crystal,ordinary,monocleglasses,magichat,bucket,broom
1958,green,devilwing,leaf,pink,satchel,pitiful,blackframedglasses,militarycap,none,magicwand
1959,grey,devilwing,hotwheels,pink,apron,stupefied,none,militarycap,magicbook,elfwand
1960,lightgrey,angelwing,snowflake,brown,medal,excited,planteyeglasses,none,book,elfwand
1961,green,devilwing,aerocraft,yellow,heartchain,greedy,bandaid,curse,magicbook,magicwand
1962,red,cloak,magmatic,water,none,ordinary-water,sunglasses,birthdayhat,balloon,elfwand
1963,lightgrey,none,surfboard,brown,goldchain,cry,monocleglasses,magichat,bucket,Fan
1964,rainforest,ribbon,aerocraft,yellow,brooch,excited,planteyeglasses,lotusleaf,bucket,stick
1965,green,rainbow,surfboard,soul,elfclothes,ordinary-soul,bandaid,chefhat,magicbook,fishingrod
1966,lightgrey,rainbow,aerocraft,pink,chestplate,excited,none,tophat,balloon,broom
1967,red,devilwing,surfboard,pink,brooch,greedy,goggles,curse,book,goldencudgel
1968,lightgrey,angelwing,none,yellow,brooch,pitiful,none,strawhat,magicbook,bread
1969,ocean,parachute,none,pink,medal,cry,none,bamboohat,briefcase,spatula
1970,green,rainbow,leaf,soul,chestplate,stupefied-soul,blackframedglasses,lotusleaf,magicbook,goldencudgel
1971,desert,butterfly,flyingcarpet,yellow,satchel,ordinary,planteyeglasses,kongminghat,apple,barbecuefork
1972,ocean,ribbon,opencirrus,pink,beasttooth,pitiful,none,magichat,bucket,bread
1973,grey,rainbow,leaf,pink,brooch,excited,bandaid,lotusleaf,balloon,spatula
1974,desert,rainbow,ski,yellow,crystal,cry,bandaid,dragonfly,briefcase,magicwand
1975,grey,parachute,leaf,yellow,brooch,cry,blackframedglasses,fairy,magicbook,sword
1976,green,none,birthdaycake,yellow,elfclothes,cry,bandaid,cowboyhat,balloon,bread
1977,blue,parachute,hotwheels,yellow,tie,excited,goggles,star,apple,fishingrod
1978,desert,rainbow,skate,yellow,medal,cry,monocleglasses,militarycap,briefcase,broom
1979,strokes,none,surfboard,brown,apron,ordinary,pearl,birthdayhat,none,elfwand
1980,desert,parachute,skate,yellow,crystal,excited,none,none,handkerchief,spatula
1981,jungle,none,surfboard,pink,satchel,greedy,none,kongminghat,flagon,Fan
1982,red,ribbon,hotwheels,pink,crystal,stupefied,blackframedglasses,dragonfly,none,none
1983,green,devilwing,aerocraft,brown,heartchain,stupefied,sunglasses,lotusleaf,briefcase,barbecuefork
1984,strokes,rainbow,ski,brown,beasttooth,greedy,none,birthdayhat,apple,elfwand
1985,strokes,ribbon,surfboard,pink,none,cry,monocleglasses,baseballcap,balloon,none
1986,strokes,rainbow,magmatic,water,elfclothes,pitiful-water,bandaid,bamboohat,magicbook,pike
1987,strokes,rainbow,leaf,yellow,chestplate,excited,goggles,chefhat,flagon,lightsaber
1988,blue,angelwing,flyingcarpet,brown,satchel,pitiful,cyberglasses,cowboyhat,bucket,bread
1989,green,butterfly,none,yellow,brooch,pitiful,pearl,lotusleaf,balloon,magicwand
1990,grey,rainbow,none,pink,heartchain,stupefied,pearl,dragonfly,cake,sword
1991,lightgrey,ribbon,ski,brown,crystal,greedy,monocleglasses,birthdayhat,book,spatula
1992,grey,cloak,aerocraft,pink,satchel,excited,heart,baseballcap,flagon,spatula
1993,strokes,butterfly,aerocraft,brown,tie,excited,goggles,lotusleaf,balloon,crutch
1994,lightgrey,ribbon,hotwheels,yellow,beasttooth,cry,heart,none,apple,bread
1995,jungle,ribbon,none,yellow,satchel,pitiful,heart,tophat,apple,fishingrod
1996,red,ribbon,skate,pink,apron,ordinary,cyberglasses,bamboohat,bucket,spatula
1997,strokes,parachute,ufo,pink,tie,greedy,monocleglasses,dragonfly,shield,needle
1998,desert,none,skate,yellow,none,greedy,bandaid,dragonfly,book,sword
1999,red,devilwing,magmatic,fire,goldchain,ordinary-fire,none,curse,none,goldencudgel
2000,lightgrey,ribbon,ufo,yellow,apron,pitiful,bandaid,bamboohat,cake,fishingrod
2001,green,parachute,ski,pink,beasttooth,pitiful,blackframedglasses,curse,apple,sword
2002,grey,angelwing,aerocraft,yellow,tie,greedy,bandaid,chefhat,briefcase,stick
2003,red,cloak,leaf,brown,satchel,excited,bandaid,chefhat,book,goldencudgel
2004,lightgrey,rainbow,ski,yellow,tie,excited,none,kongminghat,handkerchief,broom
2005,strokes,ribbon,ufo,brown,satchel,pitiful,bandaid,magichat,shield,broom
2006,green,angelwing,opencirrus,fire,beasttooth,greedy-fire,bandaid,dragonfly,none,spatula
2007,jungle,butterfly,none,yellow,brooch,ordinary,none,magichat,balloon,none
2008,lightgrey,ribbon,snowflake,pink,brooch,excited,heart,dragonfly,magicbook,needle
2009,strokes,cloak,flyingcarpet,brown,goldchain,ordinary,goggles,cowboyhat,apple,none
2010,blue,parachute,aerocraft,brown,heartchain,greedy,cyberglasses,star,book,sword
2011,strokes,angelwing,birthdaycake,brown,satchel,pitiful,cyberglasses,bamboohat,flagon,stick
2012,blue,butterfly,surfboard,pink,medal,excited,none,strawhat,handkerchief,none
2013,lightgrey,parachute,skate,brown,crystal,greedy,none,none,bucket,stick
2014,strokes,rainbow,skate,water,goldchain,excited-water,blackframedglasses,curse,handkerchief,bread
2015,lightgrey,angelwing,ski,pink,elfclothes,pitiful,monocleglasses,fairy,magicbook,bread
2016,green,cloak,leaf,brown,brooch,greedy,bandaid,strawhat,flagon,crutch
2017,blue,cloak,hotwheels,fire,crystal,pitiful-fire,pearl,curse,bucket,needle
2018,blue,devilwing,leaf,pink,heartchain,excited,cyberglasses,kongminghat,balloon,none
2019,strokes,butterfly,ski,pink,crystal,stupefied,goggles,fairy,cake,fishingrod
2020,grey,ribbon,opencirrus,pink,crystal,greedy,heart,chefhat,balloon,bread
2021,red,rainbow,flyingcarpet,pink,apron,pitiful,sunglasses,none,handkerchief,spatula
2022,green,rainbow,magmatic,yellow,heartchain,cry,monocleglasses,nursecap,briefcase,sword
2023,green,butterfly,skate,brown,chestplate,excited,pearl,lotusleaf,shield,barbecuefork
2024,blue,ribbon,none,yellow,beasttooth,ordinary,blackframedglasses,tophat,handkerchief,sword
2025,blue,parachute,none,pink,crystal,ordinary,none,birthdayhat,briefcase,spatula
2026,green,none,flyingcarpet,pink,brooch,stupefied,monocleglasses,strawhat,bucket,sword
2027,grey,angelwing,birthdaycake,pink,satchel,pitiful,heart,magichat,book,bread
2028,green,rainbow,flyingcarpet,yellow,satchel,greedy,heart,strawhat,briefcase,sword
2029,strokes,parachute,surfboard,yellow,satchel,greedy,monocleglasses,birthdayhat,flagon,crutch
2030,rainforest,angelwing,none,soul,beasttooth,excited-soul,none,dragonfly,shield,crutch
2031,green,parachute,leaf,fire,brooch,stupefied-fire,goggles,cowboyhat,handkerchief,bread
2032,lightgrey,cloak,flyingcarpet,pink,elfclothes,stupefied,bandaid,birthdayhat,briefcase,sword
2033,lightgrey,parachute,hotwheels,brown,crystal,stupefied,cyberglasses,bamboohat,flagon,bread
2034,ocean,devilwing,opencirrus,yellow,beasttooth,greedy,heart,birthdayhat,none,needle
2035,grey,parachute,none,soul,tie,ordinary-soul,blackframedglasses,none,none,stick
2036,strokes,rainbow,ski,brown,tie,ordinary,blackframedglasses,chefhat,magicbook,fishingrod
2037,strokes,parachute,birthdaycake,pink,tie,pitiful,heart,bamboohat,handkerchief,barbecuefork
2038,blue,ribbon,hotwheels,pink,crystal,cry,heart,curse,balloon,magicwand
2039,grey,angelwing,skate,pink,elfclothes,stupefied,none,curse,cake,stick
2040,rainforest,parachute,skate,water,satchel,cry-water,heart,chefhat,none,spatula
2041,rainforest,angelwing,leaf,yellow,apron,excited,heart,nursecap,balloon,sword
2042,green,devilwing,flyingcarpet,yellow,satchel,greedy,goggles,lotusleaf,shield,none
2043,starrysky,devilwing,aerocraft,pink,brooch,pitiful,none,kongminghat,apple,magicwand
2044,lightgrey,parachute,ski,pink,none,ordinary,goggles,birthdayhat,none,spatula
2045,grey,ribbon,leaf,pink,chestplate,pitiful,none,cowboyhat,balloon,spatula
2046,red,none,surfboard,yellow,none,pitiful,monocleglasses,birthdayhat,flagon,goldencudgel
2047,red,parachute,skate,brown,beasttooth,ordinary,blackframedglasses,magichat,none,barbecuefork
2048,grey,angelwing,birthdaycake,water,beasttooth,excited-water,none,nursecap,shield,sword
2049,blue,ribbon,flyingcarpet,brown,medal,excited,cyberglasses,star,balloon,magicwand
2050,red,ribbon,hotwheels,pink,goldchain,ordinary,heart,chefhat,handkerchief,needle
2051,ocean,rainbow,none,soul,crystal,pitiful-soul,planteyeglasses,chefhat,flagon,lightsaber
2052,red,rainbow,skate,pink,tie,greedy,monocleglasses,nursecap,magicbook,spatula
2053,strokes,parachute,flyingcarpet,yellow,heartchain,ordinary,blackframedglasses,tophat,cake,magicwand
2054,ocean,angelwing,leaf,pink,chestplate,ordinary,blackframedglasses,cowboyhat,handkerchief,stick
2055,green,rainbow,magmatic,pink,chestplate,excited,bandaid,magichat,magicbook,sword
2056,rainforest,none,flyingcarpet,yellow,satchel,cry,monocleglasses,magichat,book,goldencudgel
2057,starrysky,rainbow,ski,yellow,tie,greedy,blackframedglasses,bamboohat,book,crutch
2058,green,parachute,leaf,yellow,medal,pitiful,sunglasses,nursecap,balloon,goldencudgel
2059,lightgrey,parachute,none,fire,crystal,cry-fire,heart,tophat,briefcase,bread
